Area,Item,Year,yield_hg_per_ha,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
France,Maize,1995,77182.0,867.0,84011.0,11.69
France,Maize,1996,83856.0,867.0,97890.0,10.14
France,Maize,1997,90651.0,867.0,109792.0,11.59
France,Maize,1998,84528.0,867.0,107753.0,11.25
France,Maize,1999,89523.0,867.0,114695.0,11.83
France,Maize,2000,90766.0,867.0,97878.0,11.74
France,Maize,2001,85711.0,867.0,99694.0,11.37
France,Maize,2002,89751.0,867.0,82448.0,11.87
France,Maize,2004,89907.0,867.0,76099.0,11.34
France,Maize,2005,82539.0,867.0,78265.0,11.55
France,Maize,2006,85818.0,867.0,71612.0,11.79
France,Maize,2007,94821.0,867.0,77255.0,11.75
France,Maize,2008,91258.0,867.0,78577.0,11.28
France,Maize,2009,88934.0,867.0,63676.0,11.46
France,Maize,2010,88299.0,867.0,61903.0,10.41
France,Maize,2011,99668.0,867.0,61039.0,12.33
France,Maize,2012,90024.0,867.0,63547.59,11.22
France,Maize,2013,81592.0,867.0,66497.29,11.01
France,Rice,1990,59461.0,867.0,97701.0,11.96
France,Rice,1991,53273.0,867.0,103434.0,10.6
France,Rice,1992,52448.0,867.0,85249.0,11.15
France,Rice,1993,49628.0,867.0,91953.0,10.7
France,Rice,1994,45700.0,867.0,89515.0,11.96
France,Rice,1995,48627.0,867.0,84011.0,11.69
France,Rice,1996,52455.0,867.0,97890.0,10.14
France,Rice,1997,58919.0,867.0,109792.0,11.59
France,Rice,1998,58281.0,867.0,107753.0,11.25
France,Rice,1999,60915.0,867.0,114695.0,11.83
France,Rice,2000,58358.0,867.0,97878.0,11.74
France,Rice,2001,53603.0,867.0,99694.0,11.37
France,Rice,2002,56910.0,867.0,82448.0,11.87
France,Rice,2004,57098.0,867.0,76099.0,11.34
France,Rice,2005,57314.0,867.0,78265.0,11.55
France,Rice,2006,54756.0,867.0,71612.0,11.79
France,Rice,2007,46354.0,867.0,77255.0,11.75
France,Rice,2008,57599.0,867.0,78577.0,11.28
France,Rice,2009,57406.0,867.0,63676.0,11.46
France,Rice,2010,50432.0,867.0,61903.0,10.41
France,Rice,2011,56263.0,867.0,61039.0,12.33
France,Rice,2012,55947.0,867.0,63547.59,11.22
France,Rice,2013,39400.0,867.0,66497.29,11.01
France,Soybean,1990,20940.0,867.0,97701.0,11.96
France,Soybean,1991,24308.0,867.0,103434.0,10.6
France,Soybean,1992,17425.0,867.0,85249.0,11.15
France,Soybean,1993,24636.0,867.0,91953.0,10.7
France,Soybean,1994,25978.0,867.0,89515.0,11.96
France,Soybean,1995,25723.0,867.0,84011.0,11.69
France,Soybean,1996,26717.0,867.0,97890.0,10.14
France,Soybean,1997,27641.0,867.0,109792.0,11.59
France,Soybean,1998,25506.0,867.0,107753.0,11.25
France,Soybean,1999,26622.0,867.0,114695.0,11.83
France,Soybean,2000,25875.0,867.0,97878.0,11.74
France,Soybean,2001,25617.0,867.0,99694.0,11.37
France,Soybean,2002,27899.0,867.0,82448.0,11.87
France,Soybean,2004,25104.0,867.0,76099.0,11.34
France,Soybean,2005,24837.0,867.0,78265.0,11.55
France,Soybean,2006,27173.0,867.0,71612.0,11.79
France,Soybean,2007,25991.0,867.0,77255.0,11.75
France,Soybean,2008,28986.0,867.0,78577.0,11.28
France,Soybean,2009,25109.0,867.0,63676.0,11.46
France,Soybean,2010,27495.0,867.0,61903.0,10.41
France,Soybean,2011,29473.0,867.0,61039.0,12.33
France,Soybean,2012,27815.0,867.0,63547.59,11.22
France,Soybean,2013,25599.0,867.0,66497.29,11.01
France,Wheat,1990,64787.0,867.0,97701.0,11.96
France,Wheat,1991,66764.0,867.0,103434.0,10.6
France,Wheat,1992,63992.0,867.0,85249.0,11.15
France,Wheat,1993,64739.0,867.0,91953.0,10.7
France,Wheat,1994,66685.0,867.0,89515.0,11.96
France,Wheat,1995,65079.0,867.0,84011.0,11.69
France,Wheat,1996,71361.0,867.0,97890.0,10.14
France,Wheat,1997,66288.0,867.0,109792.0,11.59
France,Wheat,1998,76063.0,867.0,107753.0,11.25
France,Wheat,1999,72395.0,867.0,114695.0,11.83
France,Wheat,2000,71175.0,867.0,97878.0,11.74
France,Wheat,2001,66169.0,867.0,99694.0,11.37
France,Wheat,2002,74455.0,867.0,82448.0,11.87
France,Wheat,2004,75788.0,867.0,76099.0,11.34
France,Wheat,2005,69887.0,867.0,78265.0,11.55
France,Wheat,2006,67414.0,867.0,71612.0,11.79
France,Wheat,2007,62542.0,867.0,77255.0,11.75
France,Wheat,2008,71018.0,867.0,78577.0,11.28
France,Wheat,2009,74478.0,867.0,63676.0,11.46
France,Wheat,2010,70405.0,867.0,61903.0,10.41
France,Wheat,2011,66563.0,867.0,61039.0,12.33
France,Wheat,2012,71512.0,867.0,63547.59,11.22
France,Wheat,2013,72656.0,867.0,66497.29,11.01
Germany,Maize,1990,67762.0,700.0,31289.0,8.903333333333334
Germany,Maize,1991,68432.0,700.0,32006.0,7.6933333333333325
Germany,Maize,1992,72348.0,700.0,29542.0,8.71
Germany,Maize,1993,80227.0,700.0,25170.0,7.746666666666667
Germany,Maize,1994,70808.0,700.0,26330.0,8.933333333333334
Germany,Maize,1995,73664.0,700.0,30090.0,8.08
Germany,Maize,1996,78272.0,700.0,31683.0,6.596666666666667
Germany,Maize,1997,86577.0,700.0,30414.0,8.263333333333334
Germany,Maize,1998,81561.0,700.0,33377.0,8.340000000000002
Germany,Maize,1999,87850.0,700.0,30019.0,8.716666666666667
Germany,Maize,2000,92119.0,700.0,35273.17,9.136666666666667
Germany,Maize,2001,88376.0,700.0,33423.49,8.156666666666666
Germany,Maize,2002,93755.0,700.0,34431.72,8.793333333333333
Germany,Maize,2004,90966.0,700.0,34930.37,8.243333333333334
Germany,Maize,2005,92139.0,700.0,36386.27,8.17
Germany,Maize,2006,80307.0,700.0,38540.15,8.88
Germany,Maize,2007,94475.0,700.0,40740.64,9.176666666666668
Germany,Maize,2008,98099.0,700.0,43413.01,8.88
Germany,Maize,2009,97500.0,700.0,39289.43,8.52
Germany,Maize,2010,90261.0,700.0,40832.42,7.1433333333333335
Germany,Maize,2011,106243.0,700.0,43754.35,8.950000000000001
Germany,Maize,2012,104802.0,700.0,45522.5,8.346666666666666
Germany,Maize,2013,88276.0,700.0,43756.1,8.43
Germany,Soybean,1990,19792.0,700.0,31289.0,8.903333333333334
Germany,Soybean,1991,23917.0,700.0,32006.0,7.6933333333333325
Germany,Soybean,1992,30000.0,700.0,29542.0,8.71
Germany,Soybean,1993,20000.0,700.0,25170.0,7.746666666666667
Germany,Soybean,1994,20000.0,700.0,26330.0,8.933333333333334
Germany,Soybean,1995,20587.0,700.0,30090.0,8.08
Germany,Soybean,1996,20000.0,700.0,31683.0,6.596666666666667
Germany,Soybean,1997,20000.0,700.0,30414.0,8.263333333333334
Germany,Soybean,1998,21896.0,700.0,33377.0,8.340000000000002
Germany,Soybean,1999,26010.0,700.0,30019.0,8.716666666666667
Germany,Soybean,2000,20000.0,700.0,35273.17,9.136666666666667
Germany,Soybean,2001,19584.0,700.0,33423.49,8.156666666666666
Germany,Soybean,2002,15337.0,700.0,34431.72,8.793333333333333
Germany,Soybean,2006,10000.0,700.0,38540.15,8.88
Germany,Soybean,2007,10000.0,700.0,40740.64,9.176666666666668
Germany,Soybean,2008,10000.0,700.0,43413.01,8.88
Germany,Soybean,2009,10000.0,700.0,39289.43,8.52
Germany,Soybean,2010,20000.0,700.0,40832.42,7.1433333333333335
Germany,Soybean,2011,15000.0,700.0,43754.35,8.950000000000001
Germany,Soybean,2012,20000.0,700.0,45522.5,8.346666666666666
Germany,Soybean,2013,20000.0,700.0,43756.1,8.43
Germany,Wheat,1990,62734.0,700.0,31289.0,8.903333333333334
Germany,Wheat,1991,67712.0,700.0,32006.0,7.6933333333333325
Germany,Wheat,1992,59811.0,700.0,29542.0,8.71
Germany,Wheat,1993,65841.0,700.0,25170.0,7.746666666666667
Germany,Wheat,1994,67684.0,700.0,26330.0,8.933333333333334
Germany,Wheat,1995,68882.0,700.0,30090.0,8.08
Germany,Wheat,1996,72932.0,700.0,31683.0,6.596666666666667
Germany,Wheat,1997,72902.0,700.0,30414.0,8.263333333333334
Germany,Wheat,1998,72035.0,700.0,33377.0,8.340000000000002
Germany,Wheat,1999,75411.0,700.0,30019.0,8.716666666666667
Germany,Wheat,2000,72826.0,700.0,35273.17,9.136666666666667
Germany,Wheat,2001,78827.0,700.0,33423.49,8.156666666666666
Germany,Wheat,2002,69056.0,700.0,34431.72,8.793333333333333
Germany,Wheat,2004,81716.0,700.0,34930.37,8.243333333333334
Germany,Wheat,2005,74651.0,700.0,36386.27,8.17
Germany,Wheat,2006,72007.0,700.0,38540.15,8.88
Germany,Wheat,2007,69611.0,700.0,40740.64,9.176666666666668
Germany,Wheat,2008,80873.0,700.0,43413.01,8.88
Germany,Wheat,2009,78091.0,700.0,39289.43,8.52
Germany,Wheat,2010,72120.0,700.0,40832.42,7.1433333333333335
Germany,Wheat,2011,70139.0,700.0,43754.35,8.950000000000001
Germany,Wheat,2012,73312.0,700.0,45522.5,8.346666666666666
Germany,Wheat,2013,79979.0,700.0,43756.1,8.43
Ghana,Maize,1990,11889.0,1187.0,65.8,26.73
Ghana,Maize,1991,15260.0,1187.0,65.8,26.6
Ghana,Maize,1992,12040.0,1187.0,65.8,26.47
Ghana,Maize,1993,15092.0,1187.0,65.8,26.67
Ghana,Maize,1994,14933.0,1187.0,65.8,26.62
Ghana,Maize,1995,15020.0,1187.0,65.8,26.87
Ghana,Maize,1996,15153.0,1187.0,1575.5,26.61
Ghana,Maize,1997,15285.0,1187.0,502.0,26.58
Ghana,Maize,1998,14850.0,1187.0,297.78,27.28
Ghana,Maize,1999,14557.0,1187.0,114.13,26.74
Ghana,Maize,2000,14578.0,1187.0,81.63,26.83
Ghana,Maize,2001,13150.0,1187.0,82.0,26.76
Ghana,Maize,2002,14900.0,1187.0,89.88,26.92
Ghana,Maize,2004,15794.0,1187.0,134.25,27.02
Ghana,Maize,2005,15613.0,1187.0,166.16,27.06
Ghana,Maize,2006,14994.0,1187.0,771.58,27.1
Ghana,Maize,2007,15437.0,1187.0,119.86,27.16
Ghana,Maize,2008,17371.0,1187.0,350.83,26.98
Ghana,Maize,2009,16969.0,1187.0,378.97,27.14
Ghana,Maize,2010,18874.0,1187.0,378.97,27.57
Ghana,Maize,2011,16458.0,1187.0,378.97,27.11
Ghana,Maize,2012,18712.0,1187.0,378.97,26.86
Ghana,Maize,2013,17240.0,1187.0,378.97,27.24
Ghana,Rice,1990,16510.0,1187.0,65.8,26.73
Ghana,Rice,1991,15901.0,1187.0,65.8,26.6
Ghana,Rice,1992,16499.0,1187.0,65.8,26.47
Ghana,Rice,1993,20389.0,1187.0,65.8,26.67
Ghana,Rice,1994,20062.0,1187.0,65.8,26.62
Ghana,Rice,1995,20192.0,1187.0,65.8,26.87
Ghana,Rice,1996,20496.0,1187.0,1575.5,26.61
Ghana,Rice,1997,16746.0,1187.0,502.0,26.58
Ghana,Rice,1998,14847.0,1187.0,297.78,27.28
Ghana,Rice,1999,19919.0,1187.0,114.13,26.74
Ghana,Rice,2000,21589.0,1187.0,81.63,26.83
Ghana,Rice,2001,20185.0,1187.0,82.0,26.76
Ghana,Rice,2002,22799.0,1187.0,89.88,26.92
Ghana,Rice,2004,20253.0,1187.0,134.25,27.02
Ghana,Rice,2005,23917.0,1187.0,166.16,27.06
Ghana,Rice,2006,20000.0,1187.0,771.58,27.1
Ghana,Rice,2007,17015.0,1187.0,119.86,27.16
Ghana,Rice,2008,22735.0,1187.0,350.83,26.98
Ghana,Rice,2009,24109.0,1187.0,378.97,27.14
Ghana,Rice,2010,27126.0,1187.0,378.97,27.57
Ghana,Rice,2011,23495.0,1187.0,378.97,27.11
Ghana,Rice,2012,25386.0,1187.0,378.97,26.86
Ghana,Rice,2013,26378.0,1187.0,378.97,27.24
Greece,Maize,1990,96965.0,652.0,7420.0,18.05
Greece,Maize,1991,101042.0,652.0,7420.0,17.07
Greece,Maize,1992,99762.0,652.0,7869.0,17.13
Greece,Maize,1993,98951.0,652.0,8826.0,17.53
Greece,Maize,1994,97800.0,652.0,6341.0,18.47
Greece,Maize,1995,100563.0,652.0,6663.0,17.82
Greece,Maize,1996,99314.0,652.0,7296.0,17.46
Greece,Maize,1997,104030.0,652.0,9223.0,17.35
Greece,Maize,1998,88247.0,652.0,10702.0,18.15
Greece,Maize,1999,95128.0,652.0,9635.0,18.82
Greece,Maize,2000,96708.0,652.0,10627.0,18.2
Greece,Maize,2001,103463.0,652.0,10725.0,18.67
Greece,Maize,2002,99544.0,652.0,11852.0,18.33
Greece,Maize,2004,101088.0,652.0,11594.0,18.07
Greece,Maize,2005,103033.0,652.0,12083.0,17.91
Greece,Maize,2006,101383.0,652.0,7505.3,17.78
Greece,Maize,2007,100223.0,652.0,7345.7,18.67
Greece,Maize,2008,104810.0,652.0,5130.8,18.61
Greece,Maize,2009,104326.0,652.0,3404.4,18.52
Greece,Maize,2010,103818.0,652.0,5607.7,19.3
Greece,Maize,2011,107069.0,652.0,8189.8,17.67
Greece,Maize,2012,104559.0,652.0,8002.2,18.82
Greece,Maize,2013,106689.0,652.0,8081.72,19.36
Greece,Rice,1990,60000.0,652.0,7420.0,18.05
Greece,Rice,1991,54938.0,652.0,7420.0,17.07
Greece,Rice,1992,73611.0,652.0,7869.0,17.13
Greece,Rice,1993,73904.0,652.0,8826.0,17.53
Greece,Rice,1994,80813.0,652.0,6341.0,18.47
Greece,Rice,1995,81057.0,652.0,6663.0,17.82
Greece,Rice,1996,77561.0,652.0,7296.0,17.46
Greece,Rice,1997,74739.0,652.0,9223.0,17.35
Greece,Rice,1998,72195.0,652.0,10702.0,18.15
Greece,Rice,1999,73028.0,652.0,9635.0,18.82
Greece,Rice,2000,70098.0,652.0,10627.0,18.2
Greece,Rice,2001,71151.0,652.0,10725.0,18.67
Greece,Rice,2002,73683.0,652.0,11852.0,18.33
Greece,Rice,2004,71038.0,652.0,11594.0,18.07
Greece,Rice,2005,74059.0,652.0,12083.0,17.91
Greece,Rice,2006,77137.0,652.0,7505.3,17.78
Greece,Rice,2007,76337.0,652.0,7345.7,18.67
Greece,Rice,2008,73731.0,652.0,5130.8,18.61
Greece,Rice,2009,76682.0,652.0,3404.4,18.52
Greece,Rice,2010,69283.0,652.0,5607.7,19.3
Greece,Rice,2011,81086.0,652.0,8189.8,17.67
Greece,Rice,2012,74926.0,652.0,8002.2,18.82
Greece,Rice,2013,83964.0,652.0,8081.72,19.36
Greece,Soybean,1990,30000.0,652.0,7420.0,18.05
Greece,Soybean,1991,27500.0,652.0,7420.0,17.07
Greece,Soybean,1992,30000.0,652.0,7869.0,17.13
Greece,Soybean,1993,24307.0,652.0,8826.0,17.53
Greece,Soybean,1994,20107.0,652.0,6341.0,18.47
Greece,Soybean,1995,20000.0,652.0,6663.0,17.82
Greece,Soybean,1996,22376.0,652.0,7296.0,17.46
Greece,Soybean,1997,22651.0,652.0,9223.0,17.35
Greece,Soybean,1998,23611.0,652.0,10702.0,18.15
Greece,Soybean,1999,15645.0,652.0,9635.0,18.82
Greece,Soybean,2000,17429.0,652.0,10627.0,18.2
Greece,Soybean,2001,16404.0,652.0,10725.0,18.67
Greece,Soybean,2002,19730.0,652.0,11852.0,18.33
Greece,Soybean,2004,1265.0,652.0,11594.0,18.07
Greece,Soybean,2005,3716.0,652.0,12083.0,17.91
Greece,Soybean,2006,21491.0,652.0,7505.3,17.78
Greece,Soybean,2007,21121.0,652.0,7345.7,18.67
Greece,Soybean,2008,3684.0,652.0,5130.8,18.61
Greece,Soybean,2009,19920.0,652.0,3404.4,18.52
Greece,Soybean,2010,27089.0,652.0,5607.7,19.3
Greece,Soybean,2011,25449.0,652.0,8189.8,17.67
Greece,Soybean,2012,25983.0,652.0,8002.2,18.82
Greece,Soybean,2013,27376.0,652.0,8081.72,19.36
Greece,Wheat,1990,19332.0,652.0,7420.0,18.05
Greece,Wheat,1991,31183.0,652.0,7420.0,17.07
Greece,Wheat,1992,24315.0,652.0,7869.0,17.13
Greece,Wheat,1993,22952.0,652.0,8826.0,17.53
Greece,Wheat,1994,27510.0,652.0,6341.0,18.47
Greece,Wheat,1995,26341.0,652.0,6663.0,17.82
Greece,Wheat,1996,24149.0,652.0,7296.0,17.46
Greece,Wheat,1997,24172.0,652.0,9223.0,17.35
Greece,Wheat,1998,24379.0,652.0,10702.0,18.15
Greece,Wheat,1999,23910.0,652.0,9635.0,18.82
Greece,Wheat,2000,26666.0,652.0,10627.0,18.2
Greece,Wheat,2001,25096.0,652.0,10725.0,18.67
Greece,Wheat,2002,23432.0,652.0,11852.0,18.33
Greece,Wheat,2004,24757.0,652.0,11594.0,18.07
Greece,Wheat,2005,24058.0,652.0,12083.0,17.91
Greece,Wheat,2006,22859.0,652.0,7505.3,17.78
Greece,Wheat,2007,22353.0,652.0,7345.7,18.67
Greece,Wheat,2008,27769.0,652.0,5130.8,18.61
Greece,Wheat,2009,27436.0,652.0,3404.4,18.52
Greece,Wheat,2010,26044.0,652.0,5607.7,19.3
Greece,Wheat,2011,27004.0,652.0,8189.8,17.67
Greece,Wheat,2012,26650.0,652.0,8002.2,18.82
Greece,Wheat,2013,27777.0,652.0,8081.72,19.36
Guatemala,Maize,1990,20052.0,1996.0,12004.33,19.64
Guatemala,Maize,1991,18442.0,1996.0,12004.33,19.91
Guatemala,Maize,1992,18831.0,1996.0,12004.33,19.89
Guatemala,Maize,1993,18506.0,1996.0,12004.33,19.85
Guatemala,Maize,1994,19569.0,1996.0,12004.33,20.08
Guatemala,Maize,1995,19436.0,1996.0,12004.33,19.98
Guatemala,Maize,1996,18201.0,1996.0,12004.33,19.48
Guatemala,Maize,1997,14942.0,1996.0,11419.53,20.16
Guatemala,Maize,1998,16994.0,1996.0,10834.74,20.36
Guatemala,Maize,1999,17378.0,1996.0,10249.94,19.44
Guatemala,Maize,2000,17811.0,1996.0,9665.14,19.47
Guatemala,Maize,2001,20681.0,1996.0,10023.42,19.62
Guatemala,Maize,2002,20659.0,1996.0,10381.71,19.93
Guatemala,Maize,2004,21307.0,1996.0,11959.92,19.85
Guatemala,Maize,2005,23360.0,1996.0,13506.02,19.99
Guatemala,Maize,2006,25807.0,1996.0,15951.27,19.88
Guatemala,Maize,2007,23219.0,1996.0,22883.17,19.9
Guatemala,Maize,2008,20115.0,1996.0,18091.67,19.51
Guatemala,Maize,2009,19798.0,1996.0,13276.7,19.99
Guatemala,Maize,2010,19944.0,1996.0,14898.25,19.85
Guatemala,Maize,2011,19976.0,1996.0,16540.71,19.85
Guatemala,Maize,2012,20348.0,1996.0,19726.3,19.88
Guatemala,Maize,2013,20827.0,1996.0,20489.4,20.37
Guatemala,Rice,1990,31111.0,1996.0,12004.33,19.64
Guatemala,Rice,1991,28745.0,1996.0,12004.33,19.91
Guatemala,Rice,1992,26021.0,1996.0,12004.33,19.89
Guatemala,Rice,1993,27338.0,1996.0,12004.33,19.85
Guatemala,Rice,1994,30022.0,1996.0,12004.33,20.08
Guatemala,Rice,1995,27877.0,1996.0,12004.33,19.98
Guatemala,Rice,1996,18086.0,1996.0,12004.33,19.48
Guatemala,Rice,1997,18548.0,1996.0,11419.53,20.16
Guatemala,Rice,1998,22581.0,1996.0,10834.74,20.36
Guatemala,Rice,1999,32924.0,1996.0,10249.94,19.44
Guatemala,Rice,2000,30764.0,1996.0,9665.14,19.47
Guatemala,Rice,2001,19229.0,1996.0,10023.42,19.62
Guatemala,Rice,2002,11989.0,1996.0,10381.71,19.93
Guatemala,Rice,2004,26236.0,1996.0,11959.92,19.85
Guatemala,Rice,2005,27463.0,1996.0,13506.02,19.99
Guatemala,Rice,2006,24662.0,1996.0,15951.27,19.88
Guatemala,Rice,2007,28203.0,1996.0,22883.17,19.9
Guatemala,Rice,2008,30625.0,1996.0,18091.67,19.51
Guatemala,Rice,2009,28922.0,1996.0,13276.7,19.99
Guatemala,Rice,2010,28258.0,1996.0,14898.25,19.85
Guatemala,Rice,2011,28621.0,1996.0,16540.71,19.85
Guatemala,Rice,2012,28928.0,1996.0,19726.3,19.88
Guatemala,Rice,2013,29387.0,1996.0,20489.4,20.37
Guatemala,Soybean,1990,26288.0,1996.0,12004.33,19.64
Guatemala,Soybean,1991,26283.0,1996.0,12004.33,19.91
Guatemala,Soybean,1992,25441.0,1996.0,12004.33,19.89
Guatemala,Soybean,1993,28902.0,1996.0,12004.33,19.85
Guatemala,Soybean,1994,28389.0,1996.0,12004.33,20.08
Guatemala,Soybean,1995,27692.0,1996.0,12004.33,19.98
Guatemala,Soybean,1996,27617.0,1996.0,12004.33,19.48
Guatemala,Soybean,1997,27600.0,1996.0,11419.53,20.16
Guatemala,Soybean,1998,31768.0,1996.0,10834.74,20.36
Guatemala,Soybean,1999,30780.0,1996.0,10249.94,19.44
Guatemala,Soybean,2000,30548.0,1996.0,9665.14,19.47
Guatemala,Soybean,2001,29091.0,1996.0,10023.42,19.62
Guatemala,Soybean,2002,26923.0,1996.0,10381.71,19.93
Guatemala,Soybean,2004,26923.0,1996.0,11959.92,19.85
Guatemala,Soybean,2005,26923.0,1996.0,13506.02,19.99
Guatemala,Soybean,2006,26923.0,1996.0,15951.27,19.88
Guatemala,Soybean,2007,26923.0,1996.0,22883.17,19.9
Guatemala,Soybean,2008,26923.0,1996.0,18091.67,19.51
Guatemala,Soybean,2009,25714.0,1996.0,13276.7,19.99
Guatemala,Soybean,2010,31313.0,1996.0,14898.25,19.85
Guatemala,Soybean,2011,26429.0,1996.0,16540.71,19.85
Guatemala,Soybean,2012,26429.0,1996.0,19726.3,19.88
Guatemala,Soybean,2013,25333.0,1996.0,20489.4,20.37
Guatemala,Wheat,1990,19983.0,1996.0,12004.33,19.64
Guatemala,Wheat,1991,20124.0,1996.0,12004.33,19.91
Guatemala,Wheat,1992,20000.0,1996.0,12004.33,19.89
Guatemala,Wheat,1993,19924.0,1996.0,12004.33,19.85
Guatemala,Wheat,1994,21025.0,1996.0,12004.33,20.08
Guatemala,Wheat,1995,20987.0,1996.0,12004.33,19.98
Guatemala,Wheat,1996,21020.0,1996.0,12004.33,19.48
Guatemala,Wheat,1997,20408.0,1996.0,11419.53,20.16
Guatemala,Wheat,1998,19721.0,1996.0,10834.74,20.36
Guatemala,Wheat,1999,19633.0,1996.0,10249.94,19.44
Guatemala,Wheat,2000,20934.0,1996.0,9665.14,19.47
Guatemala,Wheat,2001,29638.0,1996.0,10023.42,19.62
Guatemala,Wheat,2002,19146.0,1996.0,10381.71,19.93
Guatemala,Wheat,2004,20184.0,1996.0,11959.92,19.85
Guatemala,Wheat,2005,21288.0,1996.0,13506.02,19.99
Guatemala,Wheat,2006,22712.0,1996.0,15951.27,19.88
Guatemala,Wheat,2007,22229.0,1996.0,22883.17,19.9
Guatemala,Wheat,2008,24013.0,1996.0,18091.67,19.51
Guatemala,Wheat,2009,22131.0,1996.0,13276.7,19.99
Guatemala,Wheat,2010,20574.0,1996.0,14898.25,19.85
Guatemala,Wheat,2011,20509.0,1996.0,16540.71,19.85
Guatemala,Wheat,2012,21677.0,1996.0,19726.3,19.88
Guatemala,Wheat,2013,20240.0,1996.0,20489.4,20.37
Guinea,Maize,1990,10179.0,1651.0,80.0,27.08
Guinea,Maize,1991,10527.0,1651.0,80.0,27.22
Guinea,Maize,1992,10885.0,1651.0,80.0,27.02
Guinea,Maize,1993,11255.0,1651.0,21.0,27.25
Guinea,Maize,1994,11639.0,1651.0,39.0,27.03
Guinea,Maize,1995,12036.0,1651.0,153.0,27.23
Guinea,Maize,1996,12446.0,1651.0,157.0,27.33
Guinea,Maize,1997,12870.0,1651.0,157.0,27.3
Guinea,Maize,1998,13308.0,1651.0,181.35,27.63
Guinea,Maize,1999,13761.0,1651.0,205.71,27.12
Guinea,Maize,2000,14230.0,1651.0,230.06,27.12
Guinea,Maize,2001,14430.0,1651.0,254.42,27.36
Guinea,Maize,2002,14664.0,1651.0,278.77,27.53
Guinea,Maize,2004,15143.0,1651.0,327.49,27.56
Guinea,Maize,2005,15388.0,1651.0,351.84,27.66
Guinea,Maize,2006,15637.0,1651.0,376.19,27.2
Guinea,Maize,2007,15891.0,1651.0,400.55,27.28
Guinea,Maize,2008,10793.0,1651.0,424.9,27.61
Guinea,Maize,2009,16318.0,1651.0,449.26,27.37
Guinea,Maize,2010,16313.0,1651.0,556.24,27.8
Guinea,Maize,2011,16584.0,1651.0,663.23,27.51
Guinea,Maize,2012,12200.0,1651.0,770.21,27.28
Guinea,Maize,2013,12500.0,1651.0,877.19,27.29
Guinea,Rice,1990,17106.0,1651.0,80.0,27.08
Guinea,Rice,1991,17110.0,1651.0,80.0,27.22
Guinea,Rice,1992,17113.0,1651.0,80.0,27.02
Guinea,Rice,1993,17116.0,1651.0,21.0,27.25
Guinea,Rice,1994,17119.0,1651.0,39.0,27.03
Guinea,Rice,1995,17122.0,1651.0,153.0,27.23
Guinea,Rice,1996,17126.0,1651.0,157.0,27.33
Guinea,Rice,1997,17129.0,1651.0,157.0,27.3
Guinea,Rice,1998,17132.0,1651.0,181.35,27.63
Guinea,Rice,1999,17135.0,1651.0,205.71,27.12
Guinea,Rice,2000,17139.0,1651.0,230.06,27.12
Guinea,Rice,2001,17194.0,1651.0,254.42,27.36
Guinea,Rice,2002,17289.0,1651.0,278.77,27.53
Guinea,Rice,2004,17479.0,1651.0,327.49,27.56
Guinea,Rice,2005,17575.0,1651.0,351.84,27.66
Guinea,Rice,2006,17672.0,1651.0,376.19,27.2
Guinea,Rice,2007,17769.0,1651.0,400.55,27.28
Guinea,Rice,2008,19308.0,1651.0,424.9,27.61
Guinea,Rice,2009,16705.0,1651.0,449.26,27.37
Guinea,Rice,2010,11008.0,1651.0,556.24,27.8
Guinea,Rice,2011,11567.0,1651.0,663.23,27.51
Guinea,Rice,2012,12000.0,1651.0,770.21,27.28
Guinea,Rice,2013,12500.0,1651.0,877.19,27.29
Guyana,Maize,1990,15666.0,2387.0,289.9,27.07
Guyana,Maize,1991,13555.0,2387.0,289.9,26.95
Guyana,Maize,1992,12075.0,2387.0,289.9,27.13
Guyana,Maize,1993,12069.0,2387.0,289.9,26.95
Guyana,Maize,1994,11786.0,2387.0,289.9,27.12
Guyana,Maize,1995,13177.0,2387.0,289.9,27.57
Guyana,Maize,1996,11481.0,2387.0,289.9,27.11
Guyana,Maize,1997,30385.0,2387.0,289.9,27.25
Guyana,Maize,1998,15707.0,2387.0,289.9,27.71
Guyana,Maize,1999,15005.0,2387.0,289.9,27.16
Guyana,Maize,2000,12352.0,2387.0,289.9,27.05
Guyana,Maize,2001,12644.0,2387.0,289.9,27.27
Guyana,Maize,2002,14207.0,2387.0,289.9,27.17
Guyana,Maize,2004,12500.0,2387.0,289.9,27.45
Guyana,Maize,2005,12500.0,2387.0,270.78,27.71
Guyana,Maize,2006,10000.0,2387.0,343.12,27.49
Guyana,Maize,2007,17174.0,2387.0,246.5,27.3
Guyana,Maize,2008,13333.0,2387.0,234.27,27.31
Guyana,Maize,2009,13476.0,2387.0,264.47,27.67
Guyana,Maize,2010,13773.0,2387.0,211.83,27.87
Guyana,Maize,2011,13868.0,2387.0,400.76,27.43
Guyana,Maize,2012,13854.0,2387.0,427.73,27.42
Guyana,Maize,2013,13841.0,2387.0,358.72,27.3
Guyana,Rice,1990,30331.0,2387.0,289.9,27.07
Guyana,Rice,1991,33427.0,2387.0,289.9,26.95
Guyana,Rice,1992,35106.0,2387.0,289.9,27.13
Guyana,Rice,1993,33171.0,2387.0,289.9,26.95
Guyana,Rice,1994,37329.0,2387.0,289.9,27.12
Guyana,Rice,1995,39542.0,2387.0,289.9,27.57
Guyana,Rice,1996,40141.0,2387.0,289.9,27.11
